,fecha,ciudad,dispositivo,categoria_producto,metodo_pago,edad_cliente,productos_carrito,tiempo_sesion_min,rating_producto,precio_promedio,monto_total,compra_completada
871,2024-02-06 07:00:00,Santiago,Mobile,Hogar,,56.0,3,0.7,,10697.0,34184.0,0
872,2024-02-06 08:00:00,Valparaíso,Tablet,Deportes,Transferencia,,9,4.5,3.0,29375.0,271269.0,1
873,2024-02-06 09:00:00,Santiago,Desktop,Hogar,Efectivo,,2,12.9,4.0,3563.0,6779.0,1
874,2024-02-06 10:00:00,Santiago,Desktop,Electrónica,Tarjeta,37.0,6,6.2,5.0,14398.0,85114.0,1
875,2024-02-06 11:00:00,Santiago,Mobile,Deportes,,,4,1.6,,17886.0,61999.0,0
876,2024-02-06 12:00:00,Concepción,Desktop,Electrónica,Transferencia,34.0,4,4.1,4.0,60186.0,235621.0,0
877,2024-02-06 13:00:00,Valparaíso,Mobile,Ropa,Transferencia,59.0,2,10.5,3.0,29035.0,64532.0,1
878,2024-02-06 14:00:00,Santiago,Mobile,Ropa,Efectivo,30.0,1,12.9,2.0,3319.0,2972.0,1
879,2024-02-06 15:00:00,Santiago,Desktop,Electrónica,,30.0,3,8.4,,6761.0,22420.0,0
880,2024-02-06 16:00:00,Santiago,Desktop,Libros,Transferencia,36.0,4,9.5,4.0,3106.0,14034.0,1
881,2024-02-06 17:00:00,Valparaíso,Desktop,Libros,Tarjeta,45.0,5,9.7,,18561.0,90165.0,0
882,2024-02-06 18:00:00,Santiago,Desktop,Libros,Tarjeta,34.0,1,8.4,3.0,11741.0,11502.0,1
883,2024-02-06 19:00:00,Santiago,Mobile,Electrónica,Transferencia,38.0,4,0.9,4.0,16263.0,70220.0,1
884,2024-02-06 20:00:00,Concepción,Mobile,Hogar,Tarjeta,62.0,2,7.4,4.0,6674.0,13790.0,1
885,2024-02-06 21:00:00,Santiago,Desktop,Deportes,Tarjeta,59.0,3,9.0,3.0,21738.0,64843.0,0
886,2024-02-06 22:00:00,Valparaíso,Mobile,Hogar,Tarjeta,39.0,14,3.6,5.0,19967.0,309134.0,0
887,2024-02-06 23:00:00,Santiago,Mobile,Electrónica,Tarjeta,55.0,13,17.2,4.0,2621.0,30529.0,1
888,2024-02-07 00:00:00,Santiago,Mobile,Hogar,,51.0,4,1.3,,14281.0,60930.0,0
889,2024-02-07 01:00:00,Santiago,Mobile,Ropa,Transferencia,27.0,2,1.7,5.0,12959.0,27420.0,1
890,2024-02-07 02:00:00,Concepción,Tablet,Deportes,,35.0,7,10.0,,10851.0,69497.0,0
891,2024-02-07 03:00:00,Concepción,Mobile,Electrónica,,40.0,2,2.9,,15116.0,32171.0,0
892,2024-02-07 04:00:00,Concepción,Mobile,Deportes,,45.0,10,4.0,,2600.0,27805.0,0
893,2024-02-07 05:00:00,Santiago,Desktop,Libros,Tarjeta,33.0,7,2.0,,18248.0,120243.0,0
894,2024-02-07 06:00:00,Valparaíso,Mobile,Libros,Tarjeta,27.0,1,34.4,3.0,8465.0,9008.0,1
895,2024-02-07 07:00:00,Santiago,Tablet,Ropa,Tarjeta,26.0,7,14.5,5.0,29888.0,191817.0,1
896,2024-02-07 08:00:00,Santiago,Mobile,Electrónica,Transferencia,,10,8.4,,12520.0,139769.0,0
897,2024-02-07 09:00:00,Concepción,Desktop,Libros,Tarjeta,,3,3.6,3.0,12700.0,40891.0,1
898,2024-02-07 10:00:00,Santiago,Mobile,Deportes,Tarjeta,27.0,6,9.0,,26326.0,162769.0,0
899,2024-02-07 11:00:00,Santiago,Mobile,Deportes,Tarjeta,49.0,3,26.1,4.0,10382.0,26559.0,1
900,2024-02-07 12:00:00,Santiago,Mobile,Ropa,Tarjeta,43.0,7,20.1,1.0,6719.0,42200.0,1
901,2024-02-07 13:00:00,Santiago,Mobile,Libros,Tarjeta,,6,,,10341.0,70884.0,0
902,2024-02-07 14:00:00,Santiago,Desktop,Hogar,Tarjeta,38.0,2,8.1,4.0,16152.0,31334.0,1
903,2024-02-07 15:00:00,Valparaíso,Mobile,Libros,Tarjeta,44.0,3,1.8,4.0,6517.0,20730.0,1
904,2024-02-07 16:00:00,Santiago,Desktop,Ropa,Tarjeta,64.0,2,1.2,,7866.0,16343.0,0
905,2024-02-07 17:00:00,Concepción,Mobile,Libros,,36.0,6,11.2,,9534.0,59984.0,0
906,2024-02-07 18:00:00,Concepción,Desktop,Electrónica,Transferencia,35.0,2,1.7,2.0,21075.0,43181.0,0
907,2024-02-07 19:00:00,Santiago,Desktop,Ropa,Tarjeta,,3,7.0,3.0,14378.0,39468.0,1
908,2024-02-07 20:00:00,Santiago,Mobile,Hogar,Tarjeta,49.0,6,,1.0,52623.0,306860.0,1
909,2024-02-07 21:00:00,Santiago,Mobile,Deportes,Efectivo,57.0,6,6.7,2.0,3641.0,24373.0,0
910,2024-02-07 22:00:00,Valparaíso,Desktop,Libros,Tarjeta,41.0,3,2.1,4.0,12445.0,41461.0,1
911,2024-02-07 23:00:00,Santiago,Mobile,Deportes,Tarjeta,25.0,3,0.1,4.0,7295.0,19874.0,0
912,2024-02-08 00:00:00,Valparaíso,Mobile,Ropa,Tarjeta,47.0,3,2.1,4.0,6963.0,18010.0,1
913,2024-02-08 01:00:00,Santiago,Desktop,Deportes,Tarjeta,47.0,3,15.5,4.0,22239.0,59934.0,1
914,2024-02-08 02:00:00,Valparaíso,Tablet,Electrónica,Efectivo,,8,6.7,5.0,40374.0,301391.0,0
915,2024-02-08 03:00:00,Santiago,Desktop,Ropa,Tarjeta,45.0,2,1.9,,5224.0,11237.0,0
916,2024-02-08 04:00:00,Santiago,Desktop,Ropa,Efectivo,39.0,2,32.2,4.0,67396.0,143396.0,1
917,2024-02-08 05:00:00,La Serena,Mobile,Libros,,,4,11.5,,14679.0,58775.0,0
918,2024-02-08 06:00:00,Concepción,Tablet,Ropa,,54.0,4,9.2,,17775.0,78198.0,0
919,2024-02-08 07:00:00,Santiago,Mobile,Electrónica,,83.0,4,8.8,,7708.0,27643.0,0
920,2024-02-08 08:00:00,Concepción,Mobile,Libros,Transferencia,33.0,7,8.2,3.0,15431.0,96247.0,1
921,2024-02-08 09:00:00,Valparaíso,Tablet,Electrónica,Transferencia,73.0,3,3.6,4.0,11531.0,37703.0,1
922,2024-02-08 10:00:00,Concepción,Mobile,Hogar,,63.0,1,1.3,2.0,13327.0,13155.0,0
923,2024-02-08 11:00:00,Concepción,Mobile,Libros,Tarjeta,56.0,2,0.9,,5623.0,11402.0,0
924,2024-02-08 12:00:00,Santiago,Desktop,Ropa,,,2,25.6,,7507.0,13930.0,0
925,2024-02-08 13:00:00,Santiago,Mobile,Ropa,,,3,13.9,3.0,5593.0,14719.0,0
926,2024-02-08 14:00:00,Santiago,Mobile,Ropa,Transferencia,52.0,6,4.2,4.0,7575.0,38715.0,1
927,2024-02-08 15:00:00,Valparaíso,Mobile,Hogar,Transferencia,42.0,2,1.9,4.0,67469.0,148440.0,1
928,2024-02-08 16:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,30.0,1,3.8,,18503.0,17501.0,0
929,2024-02-08 17:00:00,Santiago,Tablet,Ropa,Tarjeta,33.0,6,4.4,,3389.0,21743.0,0
930,2024-02-08 18:00:00,Santiago,Mobile,Deportes,,,2,15.1,,9234.0,19113.0,0
931,2024-02-08 19:00:00,Concepción,Mobile,Ropa,Tarjeta,50.0,3,15.0,4.0,17165.0,55876.0,1
932,2024-02-08 20:00:00,La Serena,Mobile,Libros,Efectivo,45.0,3,9.3,5.0,18114.0,54821.0,1
933,2024-02-08 21:00:00,Valparaíso,Desktop,Libros,Transferencia,62.0,3,2.3,1.0,28652.0,75106.0,1
934,2024-02-08 22:00:00,Santiago,Desktop,Deportes,Tarjeta,34.0,1,4.7,,18025.0,19748.0,0
935,2024-02-08 23:00:00,Santiago,Mobile,Hogar,Tarjeta,42.0,2,6.9,,7022.0,15647.0,0
936,2024-02-09 00:00:00,Santiago,Mobile,Libros,,46.0,4,24.0,3.0,18556.0,79162.0,0
937,2024-02-09 01:00:00,La Serena,Desktop,Hogar,Tarjeta,71.0,7,,4.0,18649.0,124582.0,1
938,2024-02-09 02:00:00,Santiago,Mobile,Hogar,Tarjeta,45.0,3,15.9,4.0,4525.0,12284.0,0
939,2024-02-09 03:00:00,Valparaíso,Mobile,Deportes,Tarjeta,49.0,2,3.6,,17198.0,35120.0,0
940,2024-02-09 04:00:00,Santiago,Mobile,Libros,Tarjeta,57.0,1,0.8,4.0,23113.0,23060.0,1
941,2024-02-09 05:00:00,Valparaíso,Mobile,Ropa,Tarjeta,75.0,8,1.5,,9290.0,69851.0,0
942,2024-02-09 06:00:00,Valparaíso,Tablet,Hogar,Tarjeta,36.0,4,10.0,4.0,7860.0,32220.0,1
943,2024-02-09 07:00:00,Concepción,Desktop,Hogar,Tarjeta,32.0,2,4.4,,22430.0,47240.0,0
944,2024-02-09 08:00:00,Santiago,Desktop,Libros,Tarjeta,51.0,7,2.3,5.0,8105.0,59295.0,0
945,2024-02-09 09:00:00,Santiago,Desktop,Libros,,32.0,1,7.4,,22758.0,26122.0,0
946,2024-02-09 10:00:00,Santiago,Desktop,Deportes,Tarjeta,45.0,8,2.8,,39185.0,312702.0,0
947,2024-02-09 11:00:00,La Serena,Tablet,Electrónica,,,3,13.5,4.0,4679.0,15129.0,0
948,2024-02-09 12:00:00,Concepción,Mobile,Electrónica,Tarjeta,39.0,5,3.2,3.0,18138.0,91622.0,1
949,2024-02-09 13:00:00,Valparaíso,Mobile,Electrónica,Transferencia,32.0,5,10.7,,30634.0,147080.0,0
950,2024-02-09 14:00:00,Valparaíso,Desktop,Hogar,,45.0,1,6.2,,2143.0,2438.0,0
951,2024-02-09 15:00:00,Valparaíso,Desktop,Deportes,Efectivo,35.0,3,16.6,5.0,12081.0,32181.0,1
952,2024-02-09 16:00:00,Santiago,Mobile,Electrónica,Tarjeta,49.0,1,14.7,5.0,43408.0,44748.0,1
953,2024-02-09 17:00:00,La Serena,Mobile,Libros,Transferencia,,5,2.9,5.0,5106.0,28108.0,1
954,2024-02-09 18:00:00,Santiago,Mobile,Hogar,Tarjeta,56.0,1,9.0,2.0,37563.0,33711.0,0
955,2024-02-09 19:00:00,Santiago,Mobile,Hogar,Tarjeta,55.0,3,11.7,5.0,21430.0,62554.0,1
956,2024-02-09 20:00:00,Valparaíso,Mobile,Libros,Tarjeta,46.0,1,2.7,5.0,9386.0,10246.0,1
957,2024-02-09 21:00:00,Santiago,Mobile,Deportes,Tarjeta,52.0,3,6.7,,7137.0,20035.0,0
958,2024-02-09 22:00:00,Santiago,Desktop,Deportes,Tarjeta,,7,8.9,3.0,11736.0,87071.0,1
959,2024-02-09 23:00:00,Concepción,Desktop,Electrónica,Tarjeta,37.0,6,1.0,4.0,30137.0,168403.0,1
960,2024-02-10 00:00:00,Santiago,Desktop,Libros,Tarjeta,30.0,6,1.4,,9255.0,54001.0,0
961,2024-02-10 01:00:00,Valparaíso,Desktop,Ropa,Tarjeta,,15,1.9,4.0,9116.0,124271.0,1
962,2024-02-10 02:00:00,Santiago,Mobile,Deportes,Efectivo,50.0,7,,5.0,5594.0,36233.0,0
963,2024-02-10 03:00:00,Santiago,Mobile,Electrónica,Tarjeta,,6,8.8,4.0,9599.0,53657.0,1
964,2024-02-10 04:00:00,Santiago,Mobile,Hogar,Transferencia,40.0,4,,4.0,11335.0,49786.0,0
965,2024-02-10 05:00:00,Santiago,Tablet,Deportes,,46.0,3,0.3,,20504.0,56406.0,0
966,2024-02-10 06:00:00,Concepción,Mobile,Ropa,,43.0,4,1.6,3.0,11908.0,44609.0,0
967,2024-02-10 07:00:00,Santiago,Desktop,Hogar,Tarjeta,,5,6.1,,39379.0,174354.0,0
968,2024-02-10 08:00:00,Valparaíso,Mobile,Hogar,Efectivo,44.0,12,6.9,5.0,20888.0,247426.0,1
969,2024-02-10 09:00:00,Valparaíso,Tablet,Libros,Transferencia,25.0,2,5.7,,12274.0,27101.0,0
970,2024-02-10 10:00:00,Valparaíso,Mobile,Libros,,,6,12.5,,35555.0,191291.0,0
971,2024-02-10 11:00:00,La Serena,Desktop,Deportes,Tarjeta,54.0,4,2.2,3.0,34755.0,156290.0,1
972,2024-02-10 12:00:00,Concepción,Mobile,Ropa,Tarjeta,71.0,8,21.1,5.0,32794.0,275747.0,1
973,2024-02-10 13:00:00,Santiago,Mobile,Libros,,24.0,1,9.8,,7813.0,7454.0,0
974,2024-02-10 14:00:00,Santiago,Desktop,Electrónica,Transferencia,37.0,4,2.4,3.0,15866.0,55040.0,1
975,2024-02-10 15:00:00,Santiago,Tablet,Hogar,Tarjeta,56.0,9,38.8,,12917.0,109683.0,0
976,2024-02-10 16:00:00,Valparaíso,Mobile,Electrónica,,44.0,1,7.4,,11006.0,9695.0,0
977,2024-02-10 17:00:00,Santiago,Tablet,Hogar,,68.0,6,,2.0,66972.0,409946.0,0
978,2024-02-10 18:00:00,Valparaíso,Desktop,Electrónica,,,2,1.7,,12776.0,26792.0,0
979,2024-02-10 19:00:00,Valparaíso,Desktop,Hogar,Tarjeta,34.0,2,3.8,3.0,10743.0,19021.0,1
980,2024-02-10 20:00:00,Santiago,Mobile,Libros,Tarjeta,,2,7.8,4.0,18728.0,38725.0,1
981,2024-02-10 21:00:00,Concepción,Mobile,Electrónica,,40.0,11,12.5,,9680.0,100632.0,0
982,2024-02-10 22:00:00,Santiago,Mobile,Deportes,Tarjeta,51.0,4,2.7,,11395.0,50803.0,0
983,2024-02-10 23:00:00,Santiago,Tablet,Deportes,,38.0,1,7.5,,6531.0,7020.0,0
984,2024-02-11 00:00:00,Concepción,Tablet,Ropa,,37.0,1,5.3,,21175.0,20954.0,0
985,2024-02-11 01:00:00,Valparaíso,Desktop,Ropa,Transferencia,24.0,3,5.0,5.0,10914.0,37556.0,1
986,2024-02-11 02:00:00,Valparaíso,Mobile,Ropa,,36.0,4,3.6,,12293.0,42187.0,0
987,2024-02-11 03:00:00,Santiago,Mobile,Electrónica,Tarjeta,66.0,4,3.9,,4885.0,17883.0,0
988,2024-02-11 04:00:00,Santiago,Tablet,Hogar,,49.0,4,3.4,3.0,16470.0,65623.0,0
989,2024-02-11 05:00:00,Concepción,Mobile,Ropa,Tarjeta,41.0,2,7.6,,10181.0,20095.0,0
990,2024-02-11 06:00:00,Concepción,Desktop,Libros,Tarjeta,,2,22.2,5.0,12042.0,24503.0,1
991,2024-02-11 07:00:00,Valparaíso,Mobile,Deportes,Tarjeta,36.0,5,4.7,5.0,24742.0,121722.0,1
992,2024-02-11 08:00:00,Santiago,Mobile,Deportes,Efectivo,44.0,3,26.3,4.0,17080.0,50806.0,1
993,2024-02-11 09:00:00,Valparaíso,Desktop,Libros,Transferencia,39.0,2,11.7,,8749.0,19538.0,0
994,2024-02-11 10:00:00,Santiago,Mobile,Deportes,Tarjeta,,2,10.1,,17752.0,40234.0,0
995,2024-02-11 11:00:00,Santiago,Mobile,Electrónica,Transferencia,51.0,2,4.8,,14834.0,26343.0,0
996,2024-02-11 12:00:00,La Serena,Tablet,Libros,Transferencia,34.0,5,7.2,,6385.0,35839.0,0
997,2024-02-11 13:00:00,Santiago,Desktop,Electrónica,,,8,,4.0,42209.0,307523.0,0
998,2024-02-11 14:00:00,La Serena,Desktop,Deportes,Tarjeta,46.0,1,14.3,4.0,5099.0,5456.0,1
999,2024-02-11 15:00:00,Santiago,Desktop,Libros,Tarjeta,48.0,1,0.9,5.0,31506.0,35325.0,1
1000,2024-02-11 16:00:00,Santiago,Mobile,Libros,Tarjeta,34.0,4,0.1,,3908.0,17875.0,0
1001,2024-02-11 17:00:00,Valparaíso,Mobile,Libros,Tarjeta,35.0,2,4.0,3.0,14372.0,31514.0,1
1002,2024-02-11 18:00:00,Concepción,Mobile,Deportes,,,4,4.6,5.0,21828.0,78077.0,0
1003,2024-02-11 19:00:00,Concepción,Mobile,Deportes,Tarjeta,59.0,1,13.1,,5920.0,5311.0,0
1004,2024-02-11 20:00:00,Concepción,Mobile,Deportes,Tarjeta,,8,,3.0,22960.0,207774.0,1
1005,2024-02-11 21:00:00,Valparaíso,Desktop,Ropa,Tarjeta,42.0,1,14.3,,20886.0,23420.0,0
1006,2024-02-11 22:00:00,Valparaíso,Mobile,Ropa,,,1,14.7,3.0,11119.0,12138.0,0
1007,2024-02-11 23:00:00,Concepción,Desktop,Hogar,,40.0,11,,,2068.0,22240.0,0
1008,2024-02-12 00:00:00,Santiago,Mobile,Libros,,,1,4.7,,6496.0,7110.0,0
1009,2024-02-12 01:00:00,Valparaíso,Mobile,Deportes,Transferencia,60.0,2,3.3,4.0,3362.0,6113.0,1
1010,2024-02-12 02:00:00,Santiago,Mobile,Libros,Efectivo,33.0,5,26.3,5.0,12832.0,56438.0,1
1011,2024-02-12 03:00:00,La Serena,Desktop,Electrónica,Tarjeta,46.0,5,0.4,5.0,15841.0,79571.0,1
1012,2024-02-12 04:00:00,La Serena,Mobile,Electrónica,Efectivo,43.0,4,17.4,,3643.0,15642.0,0
1013,2024-02-12 05:00:00,Santiago,Desktop,Deportes,Tarjeta,,1,0.1,4.0,21576.0,21885.0,0
1014,2024-02-12 06:00:00,Concepción,Desktop,Ropa,Tarjeta,43.0,4,2.3,,3862.0,17256.0,0
1015,2024-02-12 07:00:00,La Serena,Mobile,Hogar,,86.0,3,20.0,3.0,17277.0,55930.0,0
1016,2024-02-12 08:00:00,Santiago,Mobile,Ropa,Tarjeta,38.0,4,0.3,5.0,27820.0,98120.0,1
1017,2024-02-12 09:00:00,Valparaíso,Tablet,Libros,Tarjeta,31.0,3,2.8,5.0,20595.0,56268.0,1
1018,2024-02-12 10:00:00,La Serena,Mobile,Ropa,Transferencia,33.0,2,19.0,,15671.0,28064.0,0
1019,2024-02-12 11:00:00,Santiago,Mobile,Deportes,Tarjeta,52.0,3,10.2,5.0,2537.0,8702.0,0
1020,2024-02-12 12:00:00,Valparaíso,Desktop,Ropa,Efectivo,32.0,3,3.8,,6265.0,18673.0,0
1021,2024-02-12 13:00:00,Santiago,Desktop,Electrónica,Efectivo,37.0,11,1.7,4.0,6219.0,62784.0,1
1022,2024-02-12 14:00:00,La Serena,Mobile,Deportes,Tarjeta,65.0,3,0.3,5.0,43207.0,134886.0,1
1023,2024-02-12 15:00:00,La Serena,Mobile,Deportes,Transferencia,36.0,3,1.5,4.0,13543.0,40335.0,0
1024,2024-02-12 16:00:00,La Serena,Mobile,Deportes,,36.0,2,0.2,,59146.0,102080.0,0
1025,2024-02-12 17:00:00,Valparaíso,Mobile,Ropa,Efectivo,53.0,7,22.6,4.0,7161.0,52947.0,1
1026,2024-02-12 18:00:00,Concepción,Mobile,Electrónica,,,1,11.9,,11683.0,12929.0,0
1027,2024-02-12 19:00:00,Concepción,Mobile,Ropa,Tarjeta,56.0,3,0.4,,6439.0,18246.0,0
1028,2024-02-12 20:00:00,Santiago,Mobile,Libros,Tarjeta,27.0,3,9.4,,4549.0,14491.0,0
1029,2024-02-12 21:00:00,Concepción,Desktop,Hogar,,62.0,2,1.2,,16507.0,34449.0,0
1030,2024-02-12 22:00:00,Santiago,Desktop,Hogar,Tarjeta,65.0,14,3.5,,38065.0,501212.0,0
1031,2024-02-12 23:00:00,Valparaíso,Desktop,Hogar,,37.0,3,22.7,,6679.0,18330.0,0
1032,2024-02-13 00:00:00,Santiago,Mobile,Libros,Tarjeta,41.0,1,9.0,4.0,10254.0,9339.0,0
1033,2024-02-13 01:00:00,Santiago,Mobile,Libros,Tarjeta,44.0,6,1.1,,37189.0,239283.0,0
1034,2024-02-13 02:00:00,Santiago,Mobile,Libros,Tarjeta,47.0,2,22.5,,10380.0,22695.0,0
1035,2024-02-13 03:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,47.0,2,11.0,2.0,3376.0,6762.0,0
1036,2024-02-13 04:00:00,Santiago,Mobile,Deportes,Tarjeta,31.0,2,9.9,5.0,6639.0,11578.0,0
1037,2024-02-13 05:00:00,Concepción,Mobile,Libros,Transferencia,25.0,7,1.8,5.0,20218.0,144100.0,1
1038,2024-02-13 06:00:00,Santiago,Mobile,Hogar,Tarjeta,28.0,4,3.5,5.0,33751.0,138399.0,1
1039,2024-02-13 07:00:00,Santiago,Mobile,Hogar,,41.0,4,4.1,,38146.0,158029.0,0
1040,2024-02-13 08:00:00,Valparaíso,Mobile,Ropa,,33.0,6,5.5,,13279.0,90149.0,0
1041,2024-02-13 09:00:00,Concepción,Mobile,Deportes,Tarjeta,54.0,1,6.3,4.0,13427.0,15426.0,1
1042,2024-02-13 10:00:00,Santiago,Mobile,Libros,,51.0,1,1.2,,7187.0,6761.0,0
1043,2024-02-13 11:00:00,Valparaíso,Desktop,Deportes,Transferencia,37.0,3,3.8,,18838.0,51126.0,0
1044,2024-02-13 12:00:00,Concepción,Mobile,Libros,Tarjeta,54.0,2,13.3,2.0,32943.0,61296.0,1
1045,2024-02-13 13:00:00,Valparaíso,Desktop,Hogar,Transferencia,28.0,2,2.7,,11143.0,21862.0,0
1046,2024-02-13 14:00:00,Santiago,Mobile,Deportes,Efectivo,51.0,6,19.4,5.0,26647.0,143750.0,1
1047,2024-02-13 15:00:00,Santiago,Mobile,Deportes,Tarjeta,40.0,13,2.2,,22123.0,295361.0,0
1048,2024-02-13 16:00:00,Concepción,Mobile,Libros,,68.0,2,3.9,4.0,24797.0,52171.0,0
1049,2024-02-13 17:00:00,Santiago,Mobile,Libros,,59.0,10,1.7,,25166.0,264513.0,0
1050,2024-02-13 18:00:00,Concepción,Mobile,Deportes,Tarjeta,57.0,7,3.6,3.0,7710.0,59739.0,1
1051,2024-02-13 19:00:00,Valparaíso,Mobile,Libros,,62.0,4,12.8,,59840.0,244061.0,0
1052,2024-02-13 20:00:00,La Serena,Desktop,Deportes,Efectivo,46.0,3,7.6,2.0,37027.0,124189.0,1
1053,2024-02-13 21:00:00,Concepción,Mobile,Ropa,Tarjeta,56.0,4,2.0,5.0,24861.0,94531.0,1
1054,2024-02-13 22:00:00,La Serena,Mobile,Deportes,Tarjeta,51.0,2,0.2,2.0,26336.0,57847.0,0
1055,2024-02-13 23:00:00,Santiago,Mobile,Electrónica,Tarjeta,,1,2.8,5.0,8640.0,8017.0,1
1056,2024-02-14 00:00:00,Concepción,Mobile,Deportes,Tarjeta,,5,0.8,,11013.0,62315.0,0
1057,2024-02-14 01:00:00,Santiago,Mobile,Ropa,Tarjeta,42.0,7,5.0,,9236.0,56576.0,0
1058,2024-02-14 02:00:00,Valparaíso,Tablet,Ropa,Tarjeta,52.0,1,2.2,5.0,34739.0,32519.0,0
1059,2024-02-14 03:00:00,Valparaíso,Mobile,Hogar,Tarjeta,44.0,9,14.6,,6201.0,63342.0,0
1060,2024-02-14 04:00:00,Concepción,Mobile,Hogar,Tarjeta,,12,2.4,,23121.0,306854.0,0
1061,2024-02-14 05:00:00,La Serena,Desktop,Electrónica,Tarjeta,64.0,4,4.8,4.0,21291.0,90237.0,1
1062,2024-02-14 06:00:00,Concepción,Desktop,Libros,Tarjeta,63.0,3,5.7,5.0,10807.0,36257.0,0
1063,2024-02-14 07:00:00,Santiago,Tablet,Libros,Tarjeta,27.0,2,13.7,5.0,13274.0,29466.0,1
1064,2024-02-14 08:00:00,Santiago,Desktop,Ropa,Tarjeta,50.0,3,14.4,,3907.0,11619.0,0
1065,2024-02-14 09:00:00,Concepción,Desktop,Ropa,Transferencia,,3,0.7,,7977.0,22240.0,0
1066,2024-02-14 10:00:00,Santiago,Tablet,Hogar,Transferencia,,4,1.3,5.0,11348.0,40850.0,0
1067,2024-02-14 11:00:00,Santiago,Mobile,Ropa,Tarjeta,,2,6.6,3.0,39789.0,88531.0,1
1068,2024-02-14 12:00:00,Santiago,Desktop,Deportes,Tarjeta,62.0,1,4.1,5.0,14504.0,16175.0,1
1069,2024-02-14 13:00:00,Santiago,Desktop,Deportes,Transferencia,88.0,4,13.0,3.0,30952.0,109606.0,0
1070,2024-02-14 14:00:00,Santiago,Desktop,Electrónica,,,2,6.2,,13652.0,28150.0,0
1071,2024-02-14 15:00:00,Santiago,Tablet,Deportes,Efectivo,40.0,3,11.4,3.0,7174.0,20997.0,0
1072,2024-02-14 16:00:00,Santiago,Mobile,Electrónica,Tarjeta,42.0,1,3.2,3.0,8322.0,7646.0,0
1073,2024-02-14 17:00:00,Santiago,Mobile,Hogar,Tarjeta,56.0,3,17.8,5.0,16263.0,47121.0,1
1074,2024-02-14 18:00:00,La Serena,Tablet,Deportes,Tarjeta,28.0,1,2.2,4.0,11150.0,11873.0,1
1075,2024-02-14 19:00:00,Santiago,Mobile,Electrónica,Tarjeta,53.0,6,4.1,,3674.0,21910.0,0
1076,2024-02-14 20:00:00,Santiago,Desktop,Libros,Tarjeta,,4,6.9,,35209.0,132311.0,0
1077,2024-02-14 21:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,79.0,4,6.1,5.0,3688.0,16599.0,1
1078,2024-02-14 22:00:00,Santiago,Desktop,Deportes,Transferencia,62.0,5,9.3,5.0,33172.0,141219.0,0
1079,2024-02-14 23:00:00,La Serena,Tablet,Electrónica,Tarjeta,,4,10.6,3.0,22985.0,99525.0,1
1080,2024-02-15 00:00:00,Concepción,Mobile,Hogar,Tarjeta,28.0,3,1.9,,42610.0,135375.0,0
1081,2024-02-15 01:00:00,Santiago,Mobile,Ropa,Tarjeta,55.0,2,1.8,2.0,44270.0,75307.0,1
1082,2024-02-15 02:00:00,Santiago,Mobile,Libros,Tarjeta,23.0,6,,,26442.0,142164.0,0
1083,2024-02-15 03:00:00,Concepción,Desktop,Hogar,Tarjeta,,7,5.9,,18506.0,125169.0,0
1084,2024-02-15 04:00:00,La Serena,Desktop,Libros,Transferencia,,6,,1.0,18509.0,94659.0,1
1085,2024-02-15 05:00:00,Valparaíso,Mobile,Libros,Tarjeta,,4,1.9,4.0,15286.0,55953.0,1
1086,2024-02-15 06:00:00,Valparaíso,Mobile,Electrónica,Transferencia,27.0,5,10.6,4.0,54797.0,292107.0,1
1087,2024-02-15 07:00:00,Santiago,Desktop,Ropa,Tarjeta,47.0,3,1.0,4.0,16294.0,45490.0,1
1088,2024-02-15 08:00:00,La Serena,Desktop,Electrónica,Tarjeta,23.0,11,15.7,3.0,7558.0,86035.0,1
1089,2024-02-15 09:00:00,Santiago,Mobile,Electrónica,Tarjeta,51.0,4,20.7,5.0,13537.0,50797.0,1
1090,2024-02-15 10:00:00,La Serena,Mobile,Deportes,Tarjeta,61.0,3,23.1,,34295.0,101350.0,0
1091,2024-02-15 11:00:00,Valparaíso,Desktop,Electrónica,,63.0,6,6.6,,6405.0,34004.0,0
1092,2024-02-15 12:00:00,Valparaíso,Mobile,Ropa,,62.0,1,8.8,5.0,13673.0,12197.0,0
1093,2024-02-15 13:00:00,Valparaíso,Tablet,Hogar,,34.0,6,4.2,,6161.0,41701.0,0
1094,2024-02-15 14:00:00,Santiago,Mobile,Electrónica,Tarjeta,,2,5.9,5.0,2636.0,4536.0,0
1095,2024-02-15 15:00:00,Santiago,Desktop,Ropa,,43.0,1,9.7,4.0,15726.0,14184.0,0
1096,2024-02-15 16:00:00,Santiago,Mobile,Electrónica,Tarjeta,40.0,4,13.9,4.0,31223.0,123688.0,1
1097,2024-02-15 17:00:00,Santiago,Tablet,Libros,Tarjeta,,3,23.5,,4688.0,12679.0,0
1098,2024-02-15 18:00:00,Concepción,Mobile,Electrónica,,30.0,4,7.0,,10265.0,43315.0,0
1099,2024-02-15 19:00:00,Santiago,Mobile,Deportes,,34.0,4,6.2,,33829.0,115436.0,0
1100,2024-02-15 20:00:00,Santiago,Mobile,Libros,Efectivo,,2,6.7,2.0,56892.0,118058.0,1
1101,2024-02-15 21:00:00,La Serena,Desktop,Ropa,,46.0,6,,4.0,9739.0,54720.0,0
